"Date","Price","Open","High","Low","Vol.","Change %"
"08/25/2021","42.12","42.30","42.38","41.60","217.00K","-0.43%"
"08/24/2021","42.30","42.00","42.39","41.38","253.33K","1.20%"
"08/23/2021","41.80","40.61","41.99","40.61","280.57K","3.72%"
"08/20/2021","40.30","41.19","41.29","39.48","241.89K","-2.37%"
"08/19/2021","41.28","41.50","41.80","40.16","401.69K","-1.71%"
"08/18/2021","42.00","42.00","42.10","41.73","137.47K","-0.47%"
"08/17/2021","42.20","42.24","42.40","41.49","183.07K","-0.42%"
"08/16/2021","42.38","41.59","42.55","41.44","203.35K","1.56%"
"08/13/2021","41.73","41.48","41.93","41.20","310.63K","0.55%"
"08/12/2021","41.50","41.50","41.63","41.11","313.35K","0.24%"
"08/11/2021","41.40","41.20","41.91","41.14","379.68K","0.49%"
"08/10/2021","41.20","42.26","43.00","40.70","748.61K","-2.53%"
"08/09/2021","42.27","40.27","42.27","40.11","536.87K","4.89%"
"08/06/2021","40.30","39.33","40.32","39.32","501.45K","3.33%"
"08/05/2021","39.00","37.49","39.00","37.20","373.63K","4.22%"
"08/04/2021","37.42","38.80","38.80","36.70","651.16K","-2.04%"
"08/03/2021","38.20","38.80","39.50","37.90","453.60K","-1.01%"
"08/02/2021","38.59","37.02","38.78","37.02","751.24K","4.52%"
"07/30/2021","36.92","35.81","37.27","35.51","675.91K","2.27%"
"07/29/2021","36.10","36.00","36.45","35.92","238.05K","0.84%"
"07/28/2021","35.80","34.99","35.80","34.94","240.39K","2.46%"
"07/27/2021","34.94","35.11","35.43","34.78","215.09K","-0.48%"
"07/26/2021","35.11","34.30","35.48","33.82","204.90K","3.26%"
"07/23/2021","34.00","34.15","34.65","33.61","108.09K","-0.29%"
